Local time,Open,High,Low,Close,Volume
12.05.2024 21:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 22:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 23:00:00.000 GMT+0100,2362.895,2363.995,2359.878,2361.325,818210.0058
13.05.2024 00:00:00.000 GMT+0100,2361.365,2362.455,2359.625,2360.278,336890.012
13.05.2024 01:00:00.000 GMT+0100,2360.325,2364.355,2359.768,2363.935,928759.9921
13.05.2024 02:00:00.000 GMT+0100,2363.908,2364.005,2354.715,2359.058,2104239.9406
13.05.2024 03:00:00.000 GMT+0100,2359.068,2359.708,2357.495,2358.875,2271970.0336
13.05.2024 04:00:00.000 GMT+0100,2358.878,2359.258,2356.165,2356.958,1733860.0159
13.05.2024 05:00:00.000 GMT+0100,2356.925,2356.925,2354.085,2354.195,443919.9865
13.05.2024 06:00:00.000 GMT+0100,2354.175,2354.925,2351.078,2352.508,1080819.9644
13.05.2024 07:00:00.000 GMT+0100,2352.508,2354.325,2347.265,2349.535,1758970.0222
